Nr,R_x,f_1,f_2,Generation,Rank
134,29-2-16-6-5-21-15-10-27-7-25-28-17-19-22*14-9-3-1-4-24-20-7-27-15-21-5-6-16-28*7-10-2-29-27-16-28-17-22-18-0-13-6-5-21*20-14-23-24-4-7-10-29-2-15-27-16-28-25-11*29-27-16-15-10-2-7-28-25-22-19-12-8-26-0*9-1-3-23-14-20-7-10-2-27-16-6-13-0-18*14-24-4-1-3-9-23-20-7-16-6-5-21-15-10*26-8-12-22-17-11-25-0-18-19*19-0-26-8-12-22-17-11-14-23-9-3-1-24-4*8-26-0-19-17-12-18-22-25-28-7-4-1-3-23*6-5-15-29-2-21-10-27-16-7-25-22-18-0-26*12-19-22-0-18-17-11-3-1-9-23-14-7-24-4*,16.2100187,636,0,2
135,23-3-9-1-4-20-24-14-7-16-27-2-21-6-5*13-6-16-28-25-22-19-8-12-0-18-17-11-14-3*26-8-12-19-17-28-16-27-2-29-15-21-5-6-10*20-14-3-1-23-24-4-7-25-22-18-0-26-8-12*11-14-23-9-3-1-4-24-20-7-25-22-12-0-28*19-22-0-13-6-5-21-15-10-27-7-14-1-3-9*1-4-14-23-20-7-25-11-17-0-22-18-12-8-19*4-24-3-1-9-23-20-7-16-6-13-18-0-19-17*1-9-3-11-14-7-25-22-19-17-18-0-13-6-21*14-9-3-1-23-20-24-4-7-2-29-10-15-6-13*24-7-20-14-3-1-23-4*9-1-23-14-11-25-22-17-19-18-12-8-26-0-13*,16.2191957,631,0,2
136,5-6-13-18-22-25-7-20-24-4-1-3-23-9-14*9-14-4-1-3-23-20-7-27-10-15-2-29*19-8-26-0-22-17-28-7-27-29-2-10-6-15-5*23-9-3-24-4-7-16-6-13-18-17-22-0-25-28*21-6-10-15-2-29-27-16-28-25-0-18-22-19-8*16-2-29-27-15-21-5-6-10-7-25-28-0-26-8*10-29-2-27-16-28-25-11-14-7-20-23-4-24-3*19-8-12-0-18-13-6-15-10-7-20-23-14-11-25*18-22-17-19-12-0-28-7-25-11-3-4-20-14-24*23-14-4-24-20-7-27-16-28-25-22-12-17-0-13*4-3-24-23-9-1-14-7-27-10-21-5-15-16-2*28-7-20-4-23-1-9-3-11-17-22-18-0-26-8*,16.05520809,678,0,2
137,29-10-15-5-21-6-16-7-4-24-20-23-3-9-1*15-5-21-2-27-7-28-25-11-3-4-24-14-20-23*7-4-24-20-14-9-1-23-3-11-17-22-18-0-26*6-13-18-22-17-28-16-27-15-5-21-10-29-2-7*29-15-10-16-27-2-21-6-13-18-0-17-19-12-8*9-3-1-23-14-11-17-19-12-8-26-0-13-6-5*18-22-17-19-12-0-13-6-15-10-2-27-29*0-18-19-12-17-28-16-7-20-14-3-1-23-4-24*27-16-7-20-23-9-3-11-25-0-22-17-19-12-8*9-23-3-1-4-20-24-14-7-16-27-2-29-10-21*13-18-0-25-28-16-6-5-21-2-29-27-7-24-3*7-20-4-14-11-25-28-0-19-17-22-18-12-8-26*,16.19172317,652,0,2
138,3-14-11-17-12-19-18-22-25-28-7-16-6-2-21*2-27-29-10-15-6-13-18-0-25-22-17-12-8-19*13-18-0-22-17-28-7-20-23-9-3-1-24-4-14*6-13-18-0-26-8-12-19-22-17-11-3-9-1-14*25-11-14-7-28-0-18-22-17-19-8-26*24-20-4-23-9-1-3-14-11-17-22-18-0-26-8*24-7-4-23-14-11-17-22-0-28-16-27-15-2-29*13-18-0-25-28-16-6-5-21-10-2-7-4-20-23*6-5-21-10-7-2-27-16-28-17-19-12-0-18-22*22-17-19-12-0-13-6-5-21-15-16-27-10-2-29*9-3-23-20-24-14-7-27-16-28-25-11-17-12-19*23-9-1-3-4-24-20-7-25-22-18-0-26-8-19*,16.07929039,653,0,2
139,12-19-22-17-28-25-7-24-4*9-3-1-23-14-11-17-22-0-26-8-12-19*7-28-17-19-22-25-0-18-12-8-26*5-21-10-27-7-16-2-15-29*9-3-11-14-20-24-4-7-27-2-29-10*9-3-1-23-14-20-7-16-6-5-15-10-2-29-27*1-3-23-14-11-17-22-18-0-13-6-21-5*15-2-27-7-25-28-16*19-22-25-7-20-4-24-3-1-23-14-9*3-1-23-24-4-20-7-10*10-2-29-27-7-20-24-4-14-3-1-23*3-1-23-14-20-24-4*,17.43573182,420,0,2
140,29-2-16-27-10-15-6-21-5*20-24-4-7-16-27-10-15-21*13-0-17-19-22-25-7-16-28*9-3-1-23-14-11-17-22-0-13-18-12-19*19-22-18-0-25-7-20-23-3-9*9-1-3-24-4-7-28-16-27-2*9-14-11-17-19-22-25-28-0-18-12-8-26*4-24-20-7-27-2-29-15*3-9-23-14-7-16-6-21-10-2*12-19-0-18-13-6-5-21-15*7-16-15-10-21-5-6-13-18-0-17-22-19-12*9-1-14-20-7-27-10-2-29*,17.50359481,415,0,2
141,1-3-9-23-14-11-17-22-0-13-6-10-27*8-12-17-19-22-18-0-26*15-10-27-16-7-28-0-18-22-17*3-9-23-14-20-7-16-10*0-18-22-19-12-17-11-25*6-5-21-15-2-27-16-28-17-22-25-11*17-12-19-22-18-0-28-7-4-24-1-3-23-14*19-18-12-22-25-28-16-7-27-2-29-15-21*4-24-20-7-2-27-16-28-17-19-12-8*15-5-21-6-13-18-0-22-17-12-19*3-1-23-9-14-20-24*17-22-19-12-0-18-13-6-5-21-15-16-7*,17.26113514,423,0,2
142,9-1-3-24-20-7-16-15-5*10-29-2-27-7-28-25-22-19-12*1-9-3-23-14-7-27-10-15-6-21*22-18-17-0-13-6-10-15-21*8-12-22-0-18-19*9-3-14-11-17-22-0-18-13*2-29-27-7-4-24-14-23*23-1-3-9-14-11-25-22-17-12-8-19-18-0-26*15-5-6-16-28-17-19-18-0-26-8*29-27-2-10-15-5-21-6-16-28-17-0-18-13*19-17-12-8-26-0-28-7-16-27-2-10-15-21-5*5-21-10-2-29-27-15*,17.11336801,434,0,2
143,2-29-27-16-28-25-7-20-4-24-1-3*13-6-2-29-10-15-27-16-7-25-28-0-19-8*18-0-25-28-16-10-15-21*16-7-20-14-11-25-0-18-22*8-12-19-17-22-25-28-0*3-1-9-23-14-20-24-4*1-9-3-11-17-22-18-13-6-15-2*23-1-3-14-11-25-28-16-6-5-21-10-27-15*9-23-4-24-20-7-25-0-18-13-6*8-26-0-17-22-12-18-19*24-4-3-1-23-14-7-27-10-15-16-28*16-6-13-0-28-25-7-27-2-15-10-21-5*,17.11076689,446,0,2
144,12-19-17-28-7-20-14-24-23*11-14-3-1-9-23-20-7-28-0-18-12-19-17-22*5-21-10-2-29-27-16-7-24-4-14-23-3-9*20-4-24-7-27-10-21-5-15-16-6*9-1-3-23-14-11-17-0-18-13-6-16*19-8-26-0-18-22-25-28-7-16-27-2-15-10-29*28-17-12-19-22-0-13-6-5-21*5-6-2-16-27-15-10-7-24-4-3*8-12-19-17-28-16-10-15-2-29-27-7-14-4*23-14-20-7-16-27-10-15*11-14-7-25-22-19-17-18*11-17-22-0-25-7-20-14-1-3-4-24-23-9*,16.64522446,502,0,2
145,24-1-3-23-14-7-27-10-21*21-15-2-29-27-7-20*9-3-11-14-20-7-28-0-22-17-12*13-18-12-19-17-28-25-7-20-24-1-3-23-4*20-23-4-24-7-10-15-5-21-6-13-0-12-8-26*4-24-1-3-23-14-11-17-18-0-26-8-12*21-15-10-16-27-29-2-6-5*23-9-1-3-24-4-7-16-6-5-21-10*9-3-1-23-20-7-25-22*6-5-15-2-21-10-16-7*12-19-0-18-22-25-7-20-24-4-1-3*15-5-21-10-27-16-28-25-22-0-26*,16.86477087,465,0,2
146,29-2-15-10-16-28-17-22-19-12-18-0-26*9-1-3-23-14-11-25-28-7-20-24-4*27-16-2-7-24-3-23-1-14-20*7-16-10-6-15-5-21-2-27-29*13-6-16-7-28-0-22-17-11-14-9-1-23-3*4-24-14-11-17-19-12-8-26*26-8-12-19-22-0-18-13-6-5-21-10-27-16-7*24-3-9-1-23-20-7-4-14-11*9-1-3-4-24-20-7-28-25-22-18-0-26*24-14-9-1-3-23-20-7-16-27*8-19-0-18-22-17-11-14-3-1-9-23*29-2-27-7-25-22-17-19-12-0-18*,16.83002104,468,0,2
147,8-12-19-22-25-28-16-15-10-21-5-6*0-18-22-17-28-7-14-23-9-3-1*9-1-4-24-14-23-3-11-25-7-20*29-10-6-13-0-28-25-7-27-2-15-5-21*29-2-16-6-21-15-10-27-7-14*16-15-6-5-21-10-27-7-14-23-9-1*3-1-9-14-11-17-22-0-18-19*23-9-3-1-4-20-7-25-22-18-0-26-8-12-17*17-0-28-16-6-5-21-10-15-2-27-29*12-19-22-17-28-25-7-24*22-18-0-12-19-17-11-25-28-7-16*2-29-27-7-24-14-11-17*,16.8307517,466,0,2
148,3-1-9-23-4-24-14-11-17-22-12-8-26-0*13-18-0-22-25-28-7-20-4*7-2-29-27-16-28-17-19-8*12-19-22-17-11-3-1-23-14-20*20-4-3-9-23-14-11-17-22-12-18-0*12-22-17-0-18-13-6-15-10-27-16-2-21*16-15-6-5-21-10-27-7-4-24-3-9-23-14-20*10-15-21-6-16-28-0-19-17*4-14-20-7-25-22-18-0-26*23-3-1-14-20-7-27-29-10*21-10-16-7-27-2-15-29*21-6-16-27-7-28-25-22-12-19-17*,16.96659458,454,0,2
149,22-12-17-11-25-28-16-27-2-15-5-6-21-10-29*13-6-16-7-25-28-17-22-18-0-19-12*17-22-0-28-16-10-21-5*27-10-15-6-13-18-0-22-17-12-8-26*3-1-23-14-20-7-25-28-17-22-19*25-7-27-16-2-10-15-5*23-14-11-25-7-20-24-3*1-9-3-11-17-22-0-18-19*6-5-21-10-27-7-4-24-3-1-9-23-20-14*7-25-0-22-12-19-17-28-16-6-21-5*4-7-16-28-25-11-17-19-12-18-0-26*15-6-5-21-10-29-2-16-7-14-23-9-3-1*,16.8075754,470,0,2
150,23-20-24-4-7-25-22-18-0-26*6-13-18-0-12-8-19-22-25-11-17*9-3-1-4-20-7-25-0-18-13*18-0-22-19-12-17-28-25-7-20-4-14-1-3-11*11-3-9-1-23-14-7-27-10-2-29*10-15-5-21-6-13-0-18-22-17*9-3-24-4-7-16-27-29-2-15-21-10*1-3-9-23-14-11-17-22-18-0-28*14-23-9-3-1-24-20-7-27-15-5-6-13*18-0-25-22-19-17-12*9-1-3-23-24-4-20-7-2-15-27-16-10*21-5-15-6-16-28-25-0-22-19-12-8*,16.88078677,457,0,2
151,23-1-4-24-20-7-25-0-18-22-17*9-3-1-23-14-20-7-27-10-15-29-2-21*5-21-6-16-28-25-22-0-12*2-7-20-23-9-1-3-11-17-22-0-12-19*4-24-1-3-9-23-14-11-17-19-8-26*2-29-27-16-7-24-4-1-3*7-27-2-16-6-5-21-10-15-29*14-20-7-2-29-15-5-21-6-13-0-19-12-8*6-13-18-0-26-8-12-22-17-19*16-6-13-0-28-25-7-27-2-15-5-21-10-29*1-3-23-14-20-7-16-28-17-22-18*26-8-12-19-17-22-0-13-18*,16.75450082,475,0,2
152,20-4-24-14-11-17-22-12-8*4-23-24-14-9-1-3-11-17-18-0-26-8*12-18-22-0-13-6-16-7-25-28-17-19-8-26*9-14-23-1-3-24-4-20-7-27-2-29-15-10-6*19-18-0-13-6-21-15-10-2-29-27-16*22-18-0-19-12-17-11-25-28-16-27-15-21-5-6*2-7-28-25-0-22-18-13-6-5-21-15-29*14-9-1-3-23-20-7-27-10-6*21-15-10-27-7-25-22-18-17*1-3-4-24-23-14-7-16-27-2-29*11-3-1-9-23-14-7-27*14-11-3-9-1-23-20*,16.70391045,480,0,2
153,15-5-6-10-27-16-28-17-22-0-26-8*11-14-4-24-20-7-25-0-18-22-19-12-8-26*15-5-21-10-16-27-29-2-6-13-0-18-12-22*9-1-3-4-24-14-20-23*13-6-16-28-0-18-22-17-19-8-26*8-12-22-0-18-19-17-28-25-7-27-2-15*8-19-22-25-28-7-27-29-10-15*9-1-3-23-14-11-17-22-0-13-6-21*5-15-21-6-16-7-20-23-3-1-9-14-24-4*18-0-22-17-11-25-28-16-15-5-21-2-27-29*1-3-14-24-4-20-7-27*20-23-4-24-14-7-27-2-29-10-6-21-5-15*,16.50736498,514,0,2
154,2-21-6-13-18-0-22-17-19-12-8*22-18-0-25-7-4-24-3-9-23*4-3-23-1-24-20-7-28-17*22-25-28-7-27-16-2-29*14-9-1-3-4-20-7-16-27-10-15-21-6-5*21-2-16-27-10-15-6-5*23-9-1-3-11-17-22-0-18-13*12-19-22-0-17-11-14-7*21-5-6-16-28-25-22-17-12-18-19*8-19-17-12-18-0-26*6-21-5-15-16-7-28-0-18-22-12-19*9-1-24-7-27-10-15-21*,17.75713117,402,0,2
155,20-4-23-3-1-9-14-7-28-17-22-0-18-19-8*9-23-1-4-24-20-14-3-11-25-7-28-17-12*16-27-7-25-22-0-18-12-8*5-21-6-16-28-25-0-18-12*7-2-16-28-25-11-14-23-20*6-15-10-27-7-20-14-24-4-23*12-17-19-18-22-0-26*2-6-16-7-20-14-23-3-9*7-16-27-29-2-15*5-21-6-13-18-0-19-22-17*9-1-3-23-14-20-7-28-0-18-12-8*25-28-16-27-7-14-24-4-20*,17.9892448,400,0,2
156,1-3-9-23-14-11-17-0-18-13-6-21-15-10-27*26-8-19-12-18-22-17-28-25-7-27-16-15-29-2*4-7-25-0-18-22-17-11-3-1-23-24-20-14-9*14-11-25-22-17-12-19-0-28-7-16-27-2-6-15*9-1-3-23-14-24-20-4-7-2-29-15-6-16-28*8-19-22-25-28-16-27-2-29-15-5-21-10-7-14*21-2-29-10-16-28-25-0-22-17-12-19-18-13-6*25-7-4-24-3-1-9-23-14-11-17-22-18-0-26*12-8-19-18-17-22-0-26*19-18-0-13-6-15-10-27-7-20-24-4-14-9-3*27-15-10-21-5-6-16-28-25-0-18-22-12-19-17*5-21-2-29-27-16-28-25-0-22-17-19-18-12-8*,16.36935936,623,0,2
157,3-1-9-23-14-4-24-20-7-27-16-6-21-5-15*29-10-27-15-6-2-7-4-20-23-3-1-14-24*4-24-3-1-23-14-20-7-16-6-5-21-2-29-27*26-8-19-12-18-0-25-7-20-24-23-4-3-1-9*15-27-7-24-4-23-1-9-3-11-17-18-0-13-6*8-12-19-22-17-0-25-28-16-27-7-10-15-5-21*9-1-3-23-14-24-7-27-2-29-10-15-16-28-25*18-0-19-17-28-16-27-10-15-21-6-2-7-14-11*18-22-0-26-8-12-19-17-11-14-20-24-4-3-1*8-26-0-17-22-12-18-19*12-19-18-13-0-22-17-28-7-16-27-2-15-10-29*26-8-12-19-17-22-25-28-16-27-2-29-10-21-15*,16.36430325,626,0,2
158,3-1-24-23-14-20-7-25-22-17-19-12-18-0-13*1-3-4-24-20-14-7-16-6-15-5-21-10-2-29*11-17-12-19-22-0-28-16-27-2-29-15-21-10-6*3-1-9-23-14-20-7-25-28-0-18-22-17-19-12*6-5-21-10-27-16-7-28-25-22-17-0-18-19-12*7-20-24-1-3-9-23-14-11-17-22-18-0-13-6*13-18-0-25-28-16-27-15-21-2-29-10-7-24-3*20-14-11-25-0-17-12-19-22-18-13-6-5-21-10*25-11-14-9-1-3-23-20-7-27-16-10-21-5-6*18-0-26-8-12-19-17-28-16-27-10-15-5-6-13*4-20-7-24-14-1-23-9-3-11-17-22-0-26-8*26-8-12-18-0-28-25-11-17-22-19*,16.37964695,617,0,2
159,4-14-23-3-24-20-7-16-27-2-29-10-21-5*29-15-21-5-6-13-18-0-17-19-22-25-7-16-28*13-18-0-25-7-20-14-23-1-3-4-24*0-26-8-12-19-17-11-14-20-24-4-23-3-9-1*8-12-19-17-28-16-10-15-21-5-6*25-22-12-18-0-13-6-21-15-10-2-29*9-14-11-3-1-23-24-4-20-7-28-17*29-2-27-10-15-6-13-18-22-0-26*9-3-1-23-14-7-27-29-15-21-2*23-9-3-1-24-20-7-16-6-5*7-16-2-10-15-6-13-18-0-19-17-11*10-15-21-5-6-13-18-0-28-17-22-19-12-8-26*,16.45256605,537,0,2
160,28-25*22-0*2-29-27*0-18*9-3-1-23-14*18-13-6-5*21-15-10-27-7*4-24-1*26-0*8-12-19-22-17-28*7-20-14-11-17*16-28*,32.47007248,102,0,2
161,14-7-27-16-28-0-22*22-17-0-25-28*28-25*4-1-23-14-20-24*8-12-18*1-3-9*27-15*0-18-13-6-5-21*6-10-2-29-27*1-3-11-17-22-18-0-26*19-12*18-22*,24.1703589,137,0,2
162,18-0-25-28-16*14-23*17-19*9-1-3-11-17-0*15-10-16-27*10-2-29*7-20-24-4*17-22-18-0-26*5-21-6-16*24-14-11-25-28-16-7*13-6-16-28-17-22-18-0*8-12-0-18*,23.97448562,146,0,2
163,1-3-14-11-17-22-19-12-8*9-1*17-28*4-14-24-20*10-6*2-29-27-16*27-7-14-23*5-21-6-13-18-0-22*26-0*25-22*15-10*12-17*,27.49535305,110,0,2
164,0-13-6-5-21*28-25-7-20-14-23*22-17*9-1-3-24-4*15-10*2-29-27-7-16*0-18-22-17-11-14-24*0-26*8-12*18-12*16-15*19-22*,29.61702128,104,0,2
165,9-3-1-23-14-11-17*25-0*7-27*16-27*15-10-27-2-29*18-13-6-5-21*4-24-14*19-17-22-18-0-12-8-26*28-25*3-23*14-20-7*22-0*,30.32534487,103,0,2
166,14-23*8-12-17*1-3-24-20*15-10-16-7-20-14*7-25*2-29-27-7-4*21-5-6-16*11-17*1-9*13-0-18-19*26-0-18-22-17-28-7*0-28*,26.43204933,116,0,2
167,3-1*4-24*28-25-11*4-7-25-22-17-19-8*2-7-16-27-10-15*20-7-27-10-21*13-18*5-21-6*22-18-0-26*12-22*2-29*1-9-23-14-20*,26.90226794,113,0,2
168,7-27-10-15-21*25-28-17-19-12-8*26-0*16-28*11-3-1-23-14-24*18-22*14-20-7-16-6-5*1-9*2-10*4-20-7-28-0-22*2-29*0-13*,26.85530161,115,0,2
169,22-19*8-19-12-18-0*16-28-0-26*23-14-11-17-22-0*24-20-7-16-28-25*16-27-10-15*4-20-7-27-2-29*1-3-23-20*21-5-6-13-0*20-24-3-9*16-28*0-18*,24.63066986,136,0,2
170,19-17-28-16-6-13*12-18*21-15-16-10*25-28*23-1-3-11-17-22-18-0-26*4-24*5-6-16-7-24-1-3-9*2-29-27-7-20*8-12*14-20*27-7*18-0*,24.75818331,129,0,2
171,7-25-0-18-12*13-18-0-19-17-11*25-28*28-25*16-15*24-20*9-3-1-23-20-7-27-29*5-21-10-27*0-22*27-2*19-8-26*6-16-7-4-24-20-14*,25.78118424,123,0,2
172,0-18*8-12-19-17-11-14-1-9*3-23-14-20-7-16-6-5*17-22*10-21*2-15*13-0-28-25-7-16-10-15*20-24*16-27-29*0-26*7-4*28-25*,26.00853402,119,0,2
173,18-0*19-17-28-7-20-24*9-3-11-17-22-18-0-26*2-29*15-10-2*21-10-16*8-12-18-0-25*1-3-23-14-7-16-6-5*6-13*4-20*7-27*28-0*,25.89843933,122,0,2
174,17-11*24-4-7*3-23*12-0*13-6-21*2-29-27-16*22-19-8*5-6-16-7-20-23-1-9*25-28-17-22-0-26*22-17-28-16-10-15*22-18*1-14*,26.14729951,118,0,2
175,5-6-13-0-18-22-19-12*17-22*1-3-24-7-27-2-29*14-24-4*21-10-27-7-28*9-1*3-23*0-22*11-17-22-18-0-12-8-26*15-10-27-16*0-22*20-7-25-0*,25.71218144,127,0,2
176,28-25-0*20-14-23-3*27-7-20-24*5-21-6-13-0-18-12*2-29*23-9-3*8-19*4-24-20-7-16*15-10-6-16-2*1-14-11-17-22-18-0-26*24-20-7*22-19*,25.39586743,128,0,2
177,2-27*1-3-24-4*28-25*0-18*9-23-14-20-7-27-10-15*28-16*18-13-6-5-21*7-28-17-22-18-0-26*2-29*8-19*3-23-14-11*17-19-12*,29.10638298,106,0,2
178,7-20-24*0-28-7-27-2-29*28-25*16-28*12-18-0-22-17-11-14-23*4-24*5-21-15-6-13-18-0-26*3-24*8-19-0*1-3*15-10*3-9*,27.97369652,107,0,2
179,19-17*6-13-0-28-25-7-27-2-29-10-15-21*24-4*11-17-22-18-0-12-8-26*27-16*21-5*23-14-20-7*24-1*17-22*18-0*9-3-1-23*22-17*,29.61181903,105,0,2
180,0-28*1-14-11-17-22-18-0-26*18-0-28*1-3-9-23-20-7-16*16-27-2-29*12-8*12-19-17-28-16-10-15*19-17-28-25-7*7-28-0-13*5-6-21*7-25-28-17-22*6-16-27-7-4-24*,22.10436638,166,0,2
181,9-3-1-14-20-7*10-2-15-27-7-28-16*0-26*21-10-16-28-0-18-13*8-12-19-22-0-25*19-22-17-28*25-7-27-29*11-25*24-14*23-20-7-16-6-5*0-18-22-17-11-3*7-20-4*,21.71405191,171,0,2
182,14-24-4*17-22-0-25-7-20-14*1-3-23-14-7*3-9-23-14-11-17-22*12-17*2-21-10*19-22-18-13-6-5*15-16-27-2*29-27-16-28*14-7-16-6-21*27-7-20-24*8-26-0-28-17*,21.53951368,172,0,2
183,12-19-17-11-3-9*17-22-0-25-7-20*1-3-23-14-20-7-16*10-16-27-7-28*27-2*13-18-17-28-25*24-4-7-27-16-28*26-8-19-12*5-21-6-16-7*15-10-2-29*12-0-13-6-10-15*6-13*,21.32639701,177,0,2
184,6-13-0-28-7-27-16*18-0-28-7*1-3-24-20-7-27*5-21-6-16-28-25-0-26*14-23-1*0-22*4-20-7-25-22-17*8-12-18-13-6-15*28-16-10-2-29-27*20-14-11-25-28*9-23-3-11-17-22-0*0-18-22-19-17*,20.93216624,205,0,2
185,12-0-18-22-17*10-27-16-28-17-19*1-3-23-20-7-16-6-5*8-19*25-7-27-10-2*9-23-14-11-17-22*18-0*17-22-0-28-16-10*24-4-7-27-29*8-19-22-0-18*13-0-28-7*21-15-10-27-16-28-0-26*,21.1189502,192,0,2
186,23-3-1-14-20-7*20-7*16-7-28-25-11*4-7-25-22-17-19-8*7-16-27-10-15*14-24-20-7*13-18-22*5-21-6-16-7*27-7-25-22-18-0-26*12-22-18*10-2-29-27*9-23*,23.48442249,150,0,2
187,1-9-14-20*22-18-0-26*4-24-14-7-27-2-29*6-13-18-0-25-28*8-19-12*17-11-14-1-3*19-17-28-16-27*20-24-23-1*10-15*5-21-10-27*0-18-22-19*1-3-24-20-7-16-6*,23.27314707,151,0,2
188,3-1*25-28-7-27-10-15*17-28-25*0-18-22-17-11-3-9*12-19-22*29-27-16-28-17-19*12-8-26*3-24-23*4-14-24-20-7*21-10-2-27-16*5-21*5-6-13-18-0-22-25*,23.7392448,148,0,2
189,13-6-21*17-11*28-25-7-27-15-10*22-17-28-16-2-29*8-26*17-28-7-20*5-6-16-7-14-23-1-9*4-24-14-23-3*8-12-17-19-22*1-24-20*18-0-28-25-7*22-17*,23.66460136,149,0,2
190,20-7-16-28-25*1-3-9-23-14-11-17*5-6-16-7-14-23*19-8*27-7*4-24-20-7-28-0*21-15-10-27-29*22-19-12*0-26*22-18-0-13*2-27-16-7-20-24*0-18-22-17-28-16-15*,22.60278817,158,0,2
191,11-14-7-25-28-0-22*5-21-15-10-27-7-20-14*17-22-18-0-26*18-0*3-24-20-7-28*8-12-19-22-0-18-13-6-21*23-14*24-4*7-27-29-2*9-3-1-24-20-7-16*12-0-25-28*27-10-15*,22.72515782,156,0,2
192,18-0*19-17-28-7-20-24*1-9-3-11-17-22-18-0-26*2-29-27-16-7*16-27-15-10-2*10-16*8-12-18*3-23-14-7*5-21-15-10-6-13-0-22*4-20-7-27-16-28-25*7-27*0-22-17*,22.64031447,157,0,2
193,20-23-9-1-3-14-7-16-27-29-2-15-6-10-21*18-13-6-15-21-2-27-7-24-1-3-9-14-23-20*26-8-19-12-18-0-25-28-16-27-2-29-15-10-21*0-12-17-19-22-25-28-16-10-2-29-27-7-24-14*5-21-2-29-27-7-20-4-24-23-1-3-11-17-12*27-29-10-15-2-21-5-6-16-7-14-23-1-3-9*26-8-12-19-17-28-7-20-24-3-23-4-14-9-1*13-18-0-22-19-17-28-7-20-4-1-3-23-14-9*20-4-23-9-1-3-11-17-0-18-13-6-21-10-15*6-2-15-5-21-10-27-7-28-25-11-14-1-24-20*13-18-0-26-8-12-19-17-11-25-28-7-4-3-1*24-4-14-1-3-9-23-20-7-16-15-27-29-2-10*,16.08361585,675,0,3
194,0-18*20-7*8-12-19-17*15-10-2-29*1-9*15-6-13*4-24-7-16-6-21-5*26-0-18-22-17-28-7-27*9-23-14-11*17-11*28-25*3-23*,31.06090718,103,0,3
195,11-17-0-18-13-6-21-10-29-15*12-0-18-22-17-28-25-7-27-16-6-21-2*19-0-18-22-17-11-3-1-23-14-20-7*14-11-25-22-17-12-19-0-28-7-27-16*1-3-23-14-24-20-4*12-0-19-22-25-28-16-27-2-29*27-10-16-28-25-0-22-17*24-3-1-9-23-14-11-17-22-18-12*12-8-19-18-17-22-0-26*5-6-15-10-27-7-20-24-1-3-9-23-14*21-5-6-16-28-25-0-18-22-12-19-17*16-28-25-0-22-17-19-18*,17.76028758,404,0,3
196,4-24-20-7-25-0-18-22*1-23-14-20-7-27-10*5-21-6-16-28-25-22*9-1-3-11-17-22-0-12*3-9-23-14-11-17-19-8*2-29-27-16-7-24-4*2-16-6-5-21-10-15*5-21-6-13-0-19-12-8*0-26-8-12-22-17-19*6-13-0-28-25-7-27-2-15-5-21*14-20-7-16-28-17-22*8-12-19-17-22-0-13*,18.03182722,305,0,3
197,25-11-17-22-0-28-7-16-2-29-10-21-5-15-6*26-8-12-0-18-22-17-11-14-9-1-3-24-4-7*16-6-13-18-0-28-7-27-10-15-2-21-5*25-0-18-22-19-17-11-14-24-20-4-23-3-1-9*1-14-23-4-24-20-7-2-29-27-16-28-17-19-8*29-2-10-15-5-21-6-13-18-0-19-12-22-17-11*24-4-3-1-23-14-20-7-10-2-15-6-13-18-0*2-15-10-29-27-16-7-4-14-9-3-1-24-23-20*0-18-19-12-17-22-25-28-7-20-14-11-3-1-23*8-12-17-19-18-22-0-26*23-1-24-20-7-4-3-9-14-11-17-22-0-26-8*4-24-1-3-14-20-7-16-6-5-15-10-29-2-27*,16.45756371,612,0,3
198,4-24-20-7-25-0-18*14-20-7-27*21-6-16-28-25*9-1-3-11-17-22-0*3-9-23-14-11-17*29-27-16*6-5-21-10*5-21-6-13-0-19-12-8*26-8-12-22-17*13-0-28-25-7-27-2-15-5*14-20-7-16-28*12-19-17-22*,20.97863573,209,0,3
199,4-24-20-7-10-21-5-6-16-28-17-19-22-0-13*10-6-16-7-4-24-20-14-1-3*4-1-3-9-23-14-20-7-27-2-29-15-10*29-2-21-5-6-16-28-0-18-22-17-11-14-9*25-11-17-22-0-18-13-6-5-21-2-27-7*13-6-15-10-27-16-7-14-24*19-12-17-22-25-28-7-20-14-3-23-1*9-3-1-23-14-11-17-22-0-26-8-19-18-12*1-4-24-14-11-17-22-19-8-12-0*14-20-7-24-1-23-9-3-11-17-22-0-26-8-19*28-7-2-27-16-15-10-6-21-5*13-6-2-15-10-27-16-28-25-7-14-11*,16.48357494,539,0,3
