Nr,R_x,f_1,f_2,Generation,Rank
80,58-41-12-40-7-47-6-56-8-26-1-9-68*42-15-49-26-16-10-20-33-22-19-66-48*1-26-8-56-51-35-34-41-27-67*3-23-50-43-20-55-16-26-49-15-42*28-10-17-20-52-64-51-34-25-4-40-46*31-1-26-8-51-34-45-36-54-18-32*39-48-3-66-19-38-36-45-34-35-6-63*24-30-26-16-10-55-17-61-60-44-14*47-6-35-34-41-12-4-40-7-53*11-1-49-26-8-51-34-41-27-67*0-2-50-13-22-45-41-25-4-7-46*1-26-16-10-20-33-22-38-19-66-29*62-21-63-6-35-57-34-45-36-38-69*63-6-35-34-41-45-36-54-5-65-37*32-18-54-38-22-33-20-17-59-9-68*,28.46656837,618,0,5
81,11-1-26-8-56-51-34-41-27-67*28-10-17-44-60-14-2-50-13-22-45-41-25-4-40*0-2-50-33-58-34-41-12-4-7-40*24-63-6-35-57-34-41-45-36-38*29-48-66-19-38-22-33-20-55-10-16-26-62*5-18-54-36-45-34-51-8-26-1-31*53-47-6-35-51-8-26-30-24-63-21*47-53-7-40-4-12-25-34-35-6-63*18-54-19-38-22-33-20-17-9-68-59*9-68-1-26-8-56-6-47-7-40-46*42-15-49-26-8-52-64-58-45-36-54-18-32-37*24-63-6-35-57-34-45-36-54-5-65*31-1-16-10-20-33-22-19-54-18-39*61-43-50-23-69-3-66-19-22-33-20-55-10-16-26-62*49-26-16-10-52-64-58-45-36-54*,28.22263352,661,0,5
82,12-25-34-35-51-56-8-26-1-31*28-56-6-21-24-30-26-8-51-34-45-36-54-18-39*53-7-47-6-56-8-10-55-17-61-44*30-26-8-51-41-45-36-54-5-65*9-68-59-17-50-23-69-3-48-39*49-26-8-51-35-34-41-25-27-67*39-18-54-36-45-41-51-8-26-49-15-42-62*31-1-26-8-51-34-45-36-54-18-39-48-29*46-40-4-12-25-41-34-58-33-50-2-14*37-65-5-54-19-22-33-43-61-60*0-2-50-33-22-45-41-12-25-4-7*24-63-6-35-34-45-36-38-66-69-19-22-13-33-58-57*11-9-17-20-33-22-38-19-54-18*7-47-6-63-24-30-26-1-9-68*16-10-55-52-64-58-45-36-54-32*,28.2840715,647,0,5
83,4-12-25-41-45-22-36-54-5-67-27*15-49-26-16-55-52-64-58-45-36-54-32-37*13-22-38-36-45-34-51-8-26-49-15-42*6-56-51-35-57-25-4-53-47-7*39-65-18-54-19-22-33-20-17-59-9-68*60-44-17-55-10-8-28-56-6-47-53*2-14-61-17-59-1-16-26-30-24-21*0-69-38-36-45-41-25-4-40-46*7-47-6-63-24-30-26-1-9-68*21-6-35-57-34-41-45-36-54-32*48-3-69-23-50-43-20-10-16-26-49-11-31*6-56-51-34-25-12-4-40-7-47*8-56-6-35-34-25-4-7-40-47*62-21-63-6-35-34-45-36-38-19-69-29*3-66-38-36-45-34-35-6-21-24*,28.45480928,638,0,5
84,0-69-23-2-50-43-61-44-60-14*5-54-36-45-34-35-51-56-8-26-49*29-69-23-50-43-17-10-16-26-62-30*5-54-36-45-34-57-35-6-63-21*59-1-16-10-52-64-58-45-36-54-65*15-49-26-8-51-35-34-41-36-54-18-39-48*42-24-21-63-6-35-34-45-36-54-5-37-67-27*55-17-50-0-69-38-36-45-41-25-4-40-46*2-14-61-17-20-13-22-38-66-3-69-23*40-7-47-6-56-8-10-17-61-44*68-11-1-26-8-56-6-47-53-7-40*28-10-20-52-64-51-35-57-25-4-40-46*31-11-9-17-20-33-22-38-19-54-32*2-50-33-22-45-41-25-4-7-40*3-66-38-36-41-12-4-7-40-46*,28.27270179,657,0,5
85,14-44-60-61-43-13-22-38-54-5-37-67-27*3-29-19-38-22-33-20-55-10-16-1-49*6-35-34-57-25-4-53-47-7-40-46*2-50-17-55-10-16-26-30-24-21*28-8-51-35-34-45-36-38-66-48*32-54-36-45-58-64-52-10-16-26-49*18-54-36-45-34-35-51-56-8-26-49*39-18-54-19-38-22-33-20-17-59-68*2-0-23-69-66-19-38-22-33-50*16-10-20-33-22-38-19-54-18-32*23-50-43-20-10-16-26-30-24-63*7-4-12-25-41-45-36-38-69-23*31-1-26-8-56-51-35-34-45-36*42-15-11-9-17-20-33-22-38-54-18-32*65-18-54-36-45-58-51-8-26-30-24-62*,31.30151025,582,0,6
86,59-17-20-33-22-38-19-54-5-65*1-16-26-30-24-21-63-6-47-53*11-31-1-26-8-56-51-35-41-27-67*15-49-26-8-52-64-58-45-36-38-19*21-63-6-35-34-45-36-38-69-29*47-40-46-7-4-12-25-34-35-6-56-51-57*7-4-12-41-34-51-8-26-1-31*14-60-17-20-33-22-38-19-54-5-67*39-48-29-3-69-23-50-43-61-60-44*49-26-16-10-55-20-33-22-38-19-66*62-42-30-26-8-51-41-45-36-54-18-32-37*9-68-59-17-20-33-22-19-18-39*1-16-26-8-28-56-6-47-7-40*2-0-69-3-66-19-38-22-33-50-13*0-50-43-20-55-10-16-26-30-63*,29.98431603,588,0,6
87,36-45-58-64-52-8-26-49-15-42*0-69-38-36-45-41-12-25-4-7*46-40-7-4-25-41-36-38-66-48*15-49-26-8-51-35-41-45-36-54-18-67-27*21-24-30-26-16-10-55-17-61-60*63-30-26-8-51-58-45-36-38-19-66*22-33-20-55-10-16-26-49-15-42*0-50-43-17-10-16-26-30-24-21-62*2-0-69-3-66-19-38-22-33-50-13*14-44-17-55-10-28-56-6-47-53*16-10-55-52-64-58-45-36-54-65-32-39*57-35-6-56-51-34-25-12-4-40-7-47*37-5-54-38-22-33-20-17-59-68-9-11-31-1*29-3-66-19-38-36-45-58-64-52*48-29-69-23-50-43-17-59-9-68*,30.09738497,587,0,6
88,46-7-4-25-34-58-64-52-55-10-59*63-6-35-57-34-45-36-38-19-66*9-68-11-1-26-8-56-6-47-53*44-60-61-17-10-16-26-30-24-21-63*39-32-18-54-36-45-58-51-35-6-63*28-8-56-51-34-45-36-54-5-37*31-1-26-16-10-52-64-58-45-36*65-19-38-22-33-20-10-16-1-49-42-62*28-8-51-35-34-45-36-19-66-48*63-6-35-34-45-36-19-66-3-69-0-23-29*15-11-49-1-26-8-51-34-41-27-67*33-58-64-52-55-10-20-13-50-43*5-18-54-19-38-22-13-43-61-60-14-2*12-4-25-34-58-64-52-20-17-61-60*31-1-26-8-51-34-25-4-7-40*,29.89271975,591,0,6
89,29-23-0-50-43-20-55-10-16-26-30*35-6-56-8-26-30-62-24-21-63*16-55-20-33-22-38-19-54-5-65*3-66-38-36-45-34-57-35-6-21*14-2-50-13-22-45-41-25-12-4-7*53-47-6-56-8-52-55-10-17-61-60-44*30-26-16-10-55-8-28-56-6-47*5-54-36-45-58-64-52-8-26-49-15-42*59-11-15-49-26-8-56-51-34-41-36-54-18*46-40-47-6-56-28-8-26-1-68-9*21-63-6-35-41-45-36-38-19-66*47-6-35-34-45-36-38-66-3-69-48*46-40-7-4-25-27-67-37-5-65*30-26-16-55-52-64-58-45-36-38*31-1-26-8-51-34-45-36-54-18-39-32*,29.89332717,589,0,6
90,59-10-55-52-64-51-34-41-27-67*5-18-54-19-38-22-33-20-17-59*4-25-12-41-45-22-13-50-2-14*2-14-61-17-20-13-22-38-19-66-3-23-69-0*37-65-5-54-19-22-33-43-61-60-44*11-9-59-17-20-33-22-38-54-32-39*9-68-59-10-55-52-64-58-45-36-41-57*29-48-3-23-50-43-20-55-16-26-49-15-42*31-1-26-8-51-35-34-45-36-54-32*38-36-45-34-51-8-26-49-15-42*2-50-43-20-55-10-16-26-30-62*9-68-1-26-8-51-34-41-27-67*8-28-56-51-34-35-6-63-30-26*1-16-26-8-56-6-47-7-40-46*7-53-47-6-56-8-26-30-24-21*,29.15233858,599,0,6
91,14-44-60-61-17-9-31-1-16-10-55-52-64-58-45-36*23-50-43-20-55-10-16-26-30-24-63*11-59-17-20-33-22-38-19-54-5-37*21-63-6-35-34-45-36-38-3-29*4-25-34-35-51-56-8-26-49-15*3-69-23-50-43-17-59-68-9-11*5-54-36-45-58-35-51-8-26-62*32-54-19-38-36-45-34-35-6-63*0-2-50-13-22-45-41-12-4-7-46*28-8-26-1-16-10-20-33-22-38-66-3-48-39*15-49-26-8-56-51-35-34-45-36*63-6-35-57-34-45-36-38-19-66*47-6-35-34-41-12-4-40-7-53*33-22-13-50-43-20-52-64-51-58*42-30-26-8-51-35-34-45-36-54-18-65-67-27*,29.10301271,608,0,6
92,4-25-57-35-51-64-52-20-17-44-60*14-44-61-17-20-10-16-26-30-24*29-69-23-50-43-20-55-16-26-49*11-1-26-8-28-56-6-47-7-40-46*11-68-9-59-17-43-50-23-69-29-48-39*4-25-12-41-45-22-13-50-2-14*2-50-43-20-10-16-26-49-15-42*31-1-16-10-55-20-33-22-38-19-66-18*37-5-54-19-22-33-20-17-59-9-68-11*15-49-26-8-51-35-57-34-45-36-54*58-45-36-19-38-22-33-20-55-10-16-26-49*0-23-69-38-36-45-41-12-40-46-53*3-23-50-43-20-55-10-16-26-30-62*30-26-8-51-35-34-41-25-27-67-65-32*5-54-36-45-34-57-35-6-63-21*,29.10439369,600,0,6
93,31-9-59-17-20-33-22-38-19-66-29-69*16-10-55-20-33-22-38-19-54-65*27-41-34-35-51-8-26-1-9-68-11*23-0-3-66-19-38-36-45-41-12-4-7*20-52-64-58-34-25-4-7-40-46*37-65-5-54-19-22-13-43-61-60-44*21-24-63-6-35-34-25-12-4-53-47*42-15-49-26-8-28-56-51-35-41-27-67*30-24-21-63-6-35-34-45-36-54-5-65*21-63-6-35-34-41-45-36-54-32*10-55-20-33-22-38-19-54-18-32*19-38-22-33-20-10-16-26-49-62*14-2-50-13-33-22-45-41-12-4-53*7-47-6-56-8-55-10-59-9-68*57-51-8-52-64-58-45-36-38-19-66-48-39*,29.47048807,592,0,6
94,31-11-68-9-59-17-20-33-22-38*6-56-51-34-25-12-4-7-53-47*14-2-0-3-69-23-50-43-20-10-16-26-30*15-49-26-8-51-35-57-34-45-36-54*31-1-16-10-20-33-22-38-19-54-65-37*28-56-51-34-45-36-38-19-66-48-29*33-58-64-52-10-55-20-13-50-43*5-18-54-36-45-58-51-35-6-63-24*36-45-34-35-51-8-26-49-15-42-62*21-6-35-34-45-36-38-19-66-69*46-7-4-25-41-58-64-52-20-17-61-44-60*39-32-18-54-36-45-34-35-6-47*7-53-47-6-56-8-26-30-24-21*3-38-36-45-41-12-4-7-40-46*30-26-8-52-64-58-45-36-54-18-65-67-27*,29.35643271,597,0,6
95,31-11-9-59-17-20-33-22-38-19-66*0-23-69-38-36-45-41-12-40-46*14-44-61-17-20-10-16-26-30-24*8-28-56-51-34-35-6-63-30-26-62*21-6-35-34-45-36-38-66-3-48*42-49-26-16-10-55-20-43-50-23-69-29*1-26-8-51-34-41-36-54-5-37*14-2-50-33-58-41-12-25-4-7-40*0-2-50-43-17-10-16-26-30-24*46-40-12-41-35-64-52-20-17-60*13-20-52-64-51-34-25-4-7-40-46-53*28-8-51-35-41-45-36-54-18-39-32*15-49-26-8-51-35-34-45-36-54-5-65*27-67-18-54-36-45-58-51-8-26-30-24*47-7-4-25-57-35-51-64-52-10-59-68*,28.7084058,616,0,6
96,46-7-4-25-41-45-36-19-66-48-39*8-28-56-6-35-34-25-12-4-53-47*3-29-69-23-50-43-17-10-16-26-62*31-11-9-68-1-26-8-56-6-47-53*11-9-17-20-33-22-38-54-18-65*28-56-51-35-34-45-36-54-18-65*47-6-56-8-10-55-20-17-61-60-44*59-1-26-8-28-56-51-35-41-27-67*37-65-5-54-19-22-13-43-61-60-14-2*57-25-12-41-58-34-45-22-38-36-54-5-67-27*0-23-69-38-36-41-25-4-7-46*6-21-30-26-1-16-10-28-8-56*42-15-49-26-8-52-64-58-45-36-38-66*32-37-65-5-67-27-25-4-7-40-46*21-63-24-30-26-8-56-6-47-53*,28.78379375,615,0,6
97,27-67-65-19-38-22-33-20-17-59-9-68*4-25-34-35-51-8-26-1-68-9-31*30-26-8-51-35-34-45-36-54-18-39-48*63-6-35-34-41-45-36-54-5-65-32*57-41-12-40-7-47-6-56-8-10-17-61-44*37-65-5-54-36-45-58-64-52-55-10-28*18-54-36-45-41-35-51-8-26-30*29-23-69-38-36-45-41-25-4-7-46*3-66-38-22-33-20-10-16-26-49*14-60-44-17-61-43-50-2-0-23*2-50-43-17-10-16-26-30-24-63*13-22-36-45-34-35-51-8-26-49-15-42-62*0-50-17-55-10-16-26-30-24-21*11-9-68-59-17-20-33-22-38-19*53-47-6-35-51-64-52-55-10-59*,28.93997934,612,0,6
98,47-6-35-57-34-45-36-38-19-66-48*9-1-26-8-56-51-35-41-27-67*63-6-35-57-34-45-36-54-18-65*21-63-6-35-41-45-36-54-5-37*24-30-26-8-52-64-58-45-36-54*13-50-2-0-23-69-38-36-45-41-25-4-53*12-27-41-34-58-64-52-20-17-61-44-60-14*32-18-54-36-45-41-34-35-6-47*21-6-35-51-58-45-36-54-18-39*37-65-54-38-22-33-20-17-9-68-59*31-1-26-16-10-55-20-33-22-38*28-10-16-26-8-51-58-45-36-54-18-39*3-38-36-45-34-35-51-8-26-62-42*46-40-7-4-25-34-51-8-26-49-11*15-30-26-16-10-55-20-43-50-23-29-48*,28.95857063,609,0,6
99,31-1-16-10-52-64-58-45-36-54-65-39*53-46-40-4-25-34-58-64-52-20-17-60*19-22-33-20-55-10-16-26-49-15-42*19-38-22-33-20-55-16-26-49-15-42-62*21-63-6-35-34-41-45-36-38-69-0*4-25-57-35-51-8-26-1-68-9-11*27-67-37-5-18-54-38-22-33-20-17-59-9*7-47-6-56-28-8-55-17-61-44-14*1-16-10-52-64-58-45-36-54-65-32*15-49-26-8-51-34-41-36-54-5-65*48-29-3-66-19-38-36-45-34-35-6-21-24*4-25-57-35-51-64-52-20-17-60*7-4-25-12-41-45-36-38-69-23-50-13*2-50-43-17-55-10-16-26-30-63*2-50-43-20-55-10-16-26-30-63*,28.46919015,629,0,6
100,3-66-19-38-36-45-41-12-4-7*25-34-41-45-22-38-36-54-5-67-27*37-5-65-54-36-45-34-35-6-63-24-42*21-63-6-35-34-41-45-36-54-18-39-48*2-50-43-20-55-10-16-26-30-24-21*21-6-35-57-34-45-36-54-5-65*44-60-17-20-52-64-51-34-25-4-7-40-46*19-38-22-33-20-10-16-26-30-62-15*53-46-40-7-47-6-56-8-28-10-59-9-68*0-50-33-22-13-20-17-61-14-2*3-66-38-22-33-20-55-10-16-26-1-31-11*24-30-26-16-10-17-50-23-69-29*16-55-52-64-58-45-36-54-18-65*62-49-26-8-51-35-34-41-27-67*32-54-36-45-41-35-51-8-26-62*,28.57396284,618,0,6
101,47-6-35-57-34-45-36-38-19-66*32-18-54-36-45-41-35-51-8-26-62*16-55-20-33-22-38-54-5-65-37*8-28-56-6-35-34-25-12-4-53-47*26-8-52-64-58-45-36-38-19-66-3*42-15-49-26-8-28-56-51-34-41-27*18-54-36-45-34-35-51-56-8-28*39-48-66-19-38-36-45-41-25-4-53*28-56-51-35-34-45-36-54-5-37*30-24-21-63-6-35-57-34-41-27-67*53-47-6-35-51-64-52-55-10-59-11-68-9*31-1-16-10-28-8-56-6-47-53-40-46*14-60-44-61-43-50-2-0-69-23-29*13-22-19-38-36-45-34-35-6-63-21-24*7-4-25-57-35-64-52-20-17-61*,33.99096653,585,0,7
102,31-11-9-17-50-23-69-29-48-39*24-63-6-35-57-34-45-36-54-5-37-32*65-54-19-38-22-33-20-17-59-68*2-0-69-3-66-19-38-22-33-50*23-50-43-20-55-10-16-26-30-24-63*62-26-8-51-34-41-45-36-54-5-37*37-5-54-19-38-22-33-20-17-59-68*11-1-26-8-28-56-6-47-53-46*21-24-30-26-16-10-55-20-43-50-13*40-7-4-25-41-45-36-38-19-66-48*27-67-18-5-54-36-45-58-64-52-55-10-16*21-63-6-35-57-34-45-36-54-65*2-50-33-22-45-41-25-12-4-7*60-14-44-61-17-10-55-16-26-30-24*23-50-43-20-55-16-26-49-15-42*,30.43281746,588,0,7
103,4-25-34-35-51-8-26-1-68-9-31*46-7-4-12-41-58-64-52-20-17-61*4-25-12-41-34-58-33-50-2-14*5-18-54-36-45-58-64-52-55-16*40-7-47-6-56-28-10-17-61-44*19-38-36-45-34-57-35-6-63-24-21*7-47-6-56-8-26-16-1-68-9*42-15-49-26-8-56-51-34-41-36-54-18-69-23-0*27-41-34-58-64-52-20-17-61-44*29-48-3-66-19-38-36-45-58-64-52*46-40-7-47-6-56-8-26-16-9-68*9-1-16-26-8-28-56-6-47-53*60-61-43-13-22-38-54-5-37-67*62-30-26-8-51-35-34-45-36-54-18-65*32-39-18-38-22-33-20-17-59-9-68-11*,29.16092038,599,0,7
104,27-67-5-54-66-19-38-36-45-41-57*29-23-50-43-20-10-16-26-49-15-42*11-9-17-20-33-22-38-19-54-18-39-48*2-50-43-20-55-10-16-26-30-24-21*27-41-34-35-51-8-26-1-9-68*12-4-25-34-35-51-64-52-20-17-61-44*32-37-5-65-18-54-36-45-58-64-52-20-13*62-24-21-63-6-56-51-34-25-4-53-47*56-28-8-55-10-16-1-26-30-63*18-54-36-45-58-51-35-6-63-24*46-53-47-6-56-28-8-10-55-17-60-14*31-9-68-59-10-8-28-56-6-47-53*2-50-33-58-34-41-25-4-7-40*69-3-23-0-50-43-20-55-10-16-26-30*27-41-34-35-51-8-26-49-15-42*,29.10591485,604,0,7
105,4-12-25-27-41-36-54-5-37-67-65*7-4-12-25-41-34-58-33-50-2-14*69-0-23-50-43-17-10-55-16-26-30-24-42*18-54-19-22-33-20-55-10-16-26*27-41-34-57-35-51-8-26-1-31*39-32-54-36-45-41-34-35-6-63*40-12-41-58-64-52-20-17-61-44-60*15-49-1-16-10-55-20-33-22-38-19-29-3*46-40-7-47-6-56-8-28-10-59*68-11-9-59-17-20-33-22-38-19-66*59-17-20-33-22-38-19-54-5-67*48-66-38-36-45-34-35-51-8-26-62-21*33-58-64-52-10-55-20-13-50-43*40-7-53-47-6-56-28-8-26-49*56-51-8-55-10-16-1-26-30-63*,29.14919244,600,0,7
106,31-11-9-68-59-17-43-50-23-69*67-37-5-54-19-38-22-13-43-61-60*9-68-59-17-50-23-69-3-48-39*37-5-54-19-38-36-45-58-64-52-8-28*54-19-38-22-33-20-10-16-26-62*63-21-24-30-26-8-51-34-45-36-54-18-39-65*44-14-60-61-43-50-2-0-69-29-23*42-62-26-8-51-58-45-36-38-19-66*15-49-26-16-55-52-64-58-45-36-54*47-6-35-34-57-25-4-40-7-53*40-4-25-57-51-64-52-20-17-60*46-7-4-25-41-45-36-38-66-48*31-1-26-8-51-34-25-4-7-40*32-18-54-38-22-33-20-17-59-9-68*27-12-41-34-35-51-56-8-26-1-31*,29.94890897,592,0,7
107,37-5-54-36-45-58-51-35-6-63*62-30-26-8-51-35-34-45-36-19-66*32-39-65-18-54-36-45-41-34-57-35-6-63*0-3-66-19-38-22-33-20-55-16-26*21-63-6-35-34-45-36-38-19-66-29*40-4-25-57-51-64-52-20-17-60-14*2-50-33-22-45-41-25-4-7-40*15-49-26-8-52-64-58-45-36-38*2-50-43-20-10-16-26-30-24-63*4-25-57-35-51-8-26-1-68-9*13-22-33-20-55-10-16-26-49-15-42*4-25-12-41-45-22-36-54-5-67-27*3-66-38-36-45-41-34-35-6-63*31-11-68-9-59-17-43-50-23-69-48*61-44-17-10-8-28-56-6-47-53-46*,29.58285613,594,0,7
108,5-18-54-36-45-58-64-52-8-26*16-10-55-20-33-22-38-19-54-65*48-39-18-54-36-45-34-57-35-51-56*24-30-62-49-1-26-8-56-6-47*4-25-57-51-64-52-20-17-61-44*15-30-26-1-16-10-28-8-56-6-47*2-50-43-20-55-10-16-26-49-42*31-1-16-10-20-33-22-38-19-54-65*0-23-50-43-17-10-16-26-30-24-63-21*5-54-36-45-58-64-52-10-16-26-49*68-11-9-59-17-20-33-22-19-54-5-37*7-4-25-12-41-34-58-33-50-2-14-60*13-50-0-69-29-3-66-19-36-45-34-35-6-63*31-1-26-16-10-55-20-33-22-38*32-65-37-67-27-25-4-7-40-46-53*,29.39960128,598,0,7
109,23-50-43-20-55-10-16-26-30-62-42*68-11-31-1-16-10-55-52-64-58-45-36-41-57*46-40-4-25-41-45-36-19-66-48*9-1-16-26-8-28-56-6-47-53*8-56-51-35-34-45-36-54-18-39*9-59-17-20-33-22-36-54-5-37-65-32*27-67-65-19-22-33-20-55-10-16-26-30-24-21*14-44-61-17-55-10-16-26-30-63*48-66-19-38-22-33-20-55-10-16-26-62*60-44-61-43-33-58-41-12-4-7-40-46*30-26-8-56-51-34-45-36-54-18-39*2-50-13-22-45-41-25-12-4-7*0-50-43-20-55-10-16-26-49-15*47-6-35-34-45-36-19-66-3-69-29*49-26-16-10-52-64-58-45-36-54*,29.41162514,597,0,7
110,47-53-4-25-34-35-6-56-28-8-51*42-30-26-16-10-20-43-50-23-69-0-3*4-25-12-41-45-22-33-50-2-14*31-11-68-9-59-17-43-50-23-69*2-50-13-22-45-41-12-25-4-7-46*24-63-6-35-34-45-36-38-66-69*27-41-34-58-64-52-20-17-61-60-44*15-49-11-9-68-59-17-20-33-22-38-54*48-29-66-19-36-45-34-57-35-6-47*30-26-16-55-10-8-28-56-6-47*39-18-54-19-38-22-33-20-17-9-68*40-4-25-41-34-35-51-8-26-1-31*32-37-5-65-54-36-45-34-35-6-63-24-21*8-28-56-51-57-35-6-63-30-26-62*59-10-55-52-64-51-35-41-27-67*,28.89815541,615,0,7
111,3-69-23-50-43-20-10-16-26-49-15-62*5-54-36-45-41-34-35-51-8-26*49-26-8-51-58-45-36-38-19-66-29*65-32-18-54-36-45-34-51-35-6-63*40-47-6-56-8-26-16-1-9-68*30-26-1-16-10-8-28-56-6-47*19-38-22-33-20-10-16-26-49-15-42*59-10-55-52-64-51-34-41-27-67-37*31-11-9-17-20-33-22-38-19-54-36-41-57*21-63-6-35-34-25-12-4-7-53-47*13-20-55-10-59-17-50-33-58-64-52*40-7-47-6-56-28-10-17-61-44-60*46-7-4-25-41-45-36-38-66-48-39*19-38-36-45-34-35-6-63-21-24*14-2-0-69-38-36-45-41-12-4-7-40*,28.85921284,616,0,7
112,3-66-38-36-45-34-35-6-21-24*24-63-6-35-57-34-41-45-36-38-22-13*60-61-14-44-17-55-10-28-8-56-6-47-53*0-23-69-38-36-41-25-4-7-46*31-11-9-68-59-17-20-33-22-38*30-26-8-51-34-45-36-54-5-65-37*32-39-18-54-36-45-41-12-4-7-46*4-12-25-34-35-51-8-26-49-11*2-23-69-38-36-45-34-57-35-6-47*58-45-36-19-38-22-33-20-55-10-16-1-49*53-47-6-63-24-30-26-1-9-68*42-49-26-16-10-55-20-33-22-19-66-48*59-10-55-52-64-51-34-41-27-67*26-16-10-20-43-50-23-69-3-29*40-4-25-34-35-51-56-8-26-49-15-62*,29.09890612,609,0,7
113,48-66-38-36-45-58-51-8-26-49-42-15*29-3-69-23-50-43-20-55-10-16-26-62*30-26-8-51-35-41-45-36-54-5-37-67-27*64-52-10-59-11-9-68-1-26-8-56-6-47-53*31-1-26-8-51-34-41-45-36-54-32*24-30-26-16-10-55-20-33-22-38*11-1-16-26-8-28-56-6-47-53*11-9-59-17-20-33-22-38-19-54-65-39*18-54-36-45-41-34-57-35-6-21*21-24-30-26-16-10-55-20-17-61-60-44*0-2-50-13-22-45-41-12-25-4-53*23-69-38-36-45-41-25-4-40-46-7*14-61-17-20-55-10-16-26-30-63*26-8-51-35-58-45-36-54-18-32*24-63-6-35-34-45-36-38-19-66*,29.06974462,611,0,7
114,48-66-19-38-22-33-20-55-10-16-26-62*15-30-26-16-10-55-8-28-56-6-47*6-35-57-34-45-36-38-19-66-48*5-54-36-45-58-64-52-10-16-1-31-11*60-14-44-61-17-59-1-26-30-24-21*27-25-12-41-45-36-54-5-67-37*7-47-6-56-8-26-30-24-21-63*48-66-38-36-45-58-51-8-26-49*3-29-69-23-50-43-20-10-16-26-30*53-7-4-25-57-35-51-64-52-10-59-68-9*46-40-4-12-41-58-64-52-20-17-61-43-13*65-5-54-36-45-34-35-51-8-26-62-42*24-30-26-16-10-17-50-23-69-29*2-0-23-69-38-36-45-41-12-40-46*1-16-55-52-64-58-45-36-54-18-39-32*,29.01985806,612,0,7
115,40-7-47-6-56-28-10-17-61-44*0-50-43-20-10-16-1-26-30-24-21*29-3-66-19-38-36-45-34-35-6-63-24*55-16-10-20-33-22-38-19-54-18-32*7-4-12-41-45-22-33-13-50-2-14-60*39-32-54-36-45-58-64-52-8-26-49-15-42*46-40-53-47-6-56-8-28-10-59-11-68*40-4-25-34-35-64-52-20-17-61*9-59-17-20-33-22-38-54-5-37-65-67*62-49-26-8-51-35-34-45-36-38-66-48*9-1-16-26-8-28-56-6-47-53*27-12-25-34-57-35-51-8-26-49-15*31-1-26-8-51-34-25-4-7-40*23-69-3-38-36-45-34-35-6-47*28-8-56-6-35-34-25-12-4-7-40-47*,28.54441197,630,0,7
116,44-14-2-50-33-58-41-12-25-4-7-40*6-21-30-26-1-16-10-8-28-56*59-11-31-1-16-26-8-51-35-34-45-36-41-57*55-20-13-50-23-3-66-38-36-45-41-25-4-53*18-54-19-38-22-33-20-10-16-26-62*39-48-3-66-38-36-45-41-25-4-53*0-69-38-36-45-41-12-4-7-40*9-68-1-26-8-56-6-47-7-40-46*49-26-8-52-64-58-45-36-38-66*0-2-50-43-20-10-16-26-30-63*32-37-5-54-36-45-41-35-51-8-26-49*7-4-25-41-35-64-52-20-17-60-61*42-15-49-26-8-56-51-35-34-41-27-67-65*29-3-38-36-45-41-12-4-7-40-46*0-50-43-17-10-16-26-30-24-21*,28.50432724,631,0,7
117,2-50-43-20-55-10-16-26-30-63*62-15-49-26-8-56-51-35-34-45-36-54-32*47-6-35-34-45-36-38-19-66-3-48-39*31-1-16-26-30-24-21-63-6-47-53-4-25-57-35-64-52*29-69-23-50-43-20-55-16-26-49*37-5-54-38-22-33-20-17-59-9-68*0-23-2-50-43-61-17-44-60-14*9-68-1-16-26-8-51-41-27-67*21-63-6-35-41-45-36-54-18-32*48-66-19-36-45-34-51-8-26-49*11-1-26-8-28-56-6-47-7-40-46*14-44-61-17-10-16-26-30-24-63*46-40-7-4-12-41-45-36-38-66*58-33-13-50-0-69-38-36-45-41-25-4-7-46*42-49-26-8-51-35-41-45-36-54-65*,28.57097245,629,0,7
118,30-26-8-51-35-34-45-36-19-66*12-25-41-58-34-45-22-38-36-54-5-67-27*57-35-6-56-8-26-49-15-62-24-21-63*18-54-36-45-58-64-51-8-26-62*13-20-55-10-59-17-50-33-58-64-52*3-19-38-22-33-20-10-16-26-49-15-42*21-63-6-56-51-34-25-12-4-53-47*61-44-60-17-59-1-26-8-51-34-45-36-54-5-65-39*32-5-18-54-36-45-58-64-52-10-16*5-54-38-36-45-34-35-6-63-24*46-40-7-4-25-27-67-37-5-65*31-11-68-9-59-17-20-33-22-38-54*7-40-47-6-56-8-26-30-24-21-63*28-8-26-16-10-55-20-43-50-23-69-29-48*14-2-0-23-69-38-36-45-41-12-4-7-40-46*,28.47876875,654,0,7
119,28-8-56-51-35-34-45-36-54-18-39*40-4-25-12-41-45-22-36-54-5-67-27*2-50-43-20-55-10-16-26-49-15*30-26-8-51-34-45-36-38-19-66-29-69*0-23-50-43-20-55-10-16-26-49-42*4-25-34-35-51-64-52-20-17-61-43-33-58*63-6-35-57-34-41-12-25-4-53-47-7*7-4-25-41-45-22-13-50-2-14*27-41-34-57-35-51-8-26-1-31-11*46-7-47-6-56-8-26-16-1-68-9*24-30-26-16-10-55-20-33-22-38-3*30-26-8-51-34-45-36-38-19-66-48*14-44-61-17-55-10-16-26-30-24-21-62*7-4-25-57-51-64-52-20-17-60*9-68-59-17-20-33-22-38-54-32-65-37*,28.602086,622,0,7
