,f_1,f_2,R_x
71,18.193359831657705,164,7-10-15*0-18*8-12-19-22-25-7-27-29-2-10-6*21-5-6-13-0-18-22-17-11-14-9-3-1*3-1-24-4-7-28-0-26*0-19*20-14*28-25*9-23-14-7-16-6-21*14-24*27-16*20-7*
69,18.241290624269347,162,7-10-15*0-18*8-12-19-22-25-7-27-29-2-10-6*5-6-13-0-18-22-17-11-14-9-1*3-1-24-4-7-28-0-26*0-19*20-14*28-25*9-3-23-14-7-16-6-21*14-24*27-16*20-7*
62,18.261164367547345,160,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*10-21-5-6-13-0-18-22-17-11-14-23-3-1-9*6-16-7-4-24-1-3*12-0*20-7*28-25*9-23-14-7-10-15*14-24*27-16*20-14*
68,18.355476969838676,159,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*10-21-5-6-13-0-18-22-17-11-14-9-1-3*6-16-7-4-24-1-3*12-0*20-14*28-25*3-23-14-7-10-15*14-24*27-16*20-7*
66,18.408843815758708,158,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*10-21-5-6-13-0-18-22-17-11-14-9-1*6-16-7-4-24-1-3*12-0*20-14*28-25*3-23-14-7-10-15*14-24*27-16*20-7*
0,18.42240472293664,155,20-24*9-1-3-11-17-22-18-0-13-6-15-10-2*8-12-19-22-25-7-27-10-21*21-5-6-16-7-20-14-23-9*0-18*1-3-24-4-7-28-0-26*1-3*18-0*19-17*7-2-29*25-28*18-0*
59,18.62160977320552,154,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10-21*21-6*5-6-16-7-20-14-23-3-1*0-19*10-15-6-13-0-18-22-17-11-14-9-1-3*28-25*1-24-4-7*14-24*16-27*3-1*
58,18.67862988075754,153,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10-21*21-6*5-6-16-7-20-14-23-3-1*0-19*10-15-6-13-0-18-22-17-11-14-9-1*28-25*1-24-4-7*14-24*16-27*3-1*
54,18.710427870002334,152,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*21-6*21-5-6-16-7-20-14-23-3*0-12*10-15-6-13-0-18-22-17-11-14-23-9-1*28-25*3-1-24-4-7*14-24*16-27*3-1*
55,18.749970773906945,151,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*21-6*21-5-6-16-7-20-14-23-3*0-12*10-15-6-13-0-18-22-17-11-14-9-1*28-25*3-1-24-4-7*14-24*16-27*3-1*
61,18.779693710544773,150,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*0-19*10-15-6-13-0-18-22-17-11-14-9-1-3*28-25*3-1-24-4-7*14-24*16-27*3-1*
60,18.82470189385083,149,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*0-19*10-15-6-13-0-18-22-17-11-14-9-1-3*28-25*1-24-4-7*14-24*16-27*3-1*
57,18.83776595744681,148,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*0-12*10-15-6-13-0-18-22-17-11-14-9-1*28-25*1-24-4-7*14-24*16-27*3-1*
56,18.90329085807809,147,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3*0-12*10-15-6-13-0-18-22-17-11-14-9-1*28-25*1-24-4-7*14-24*16-27*3-1*
52,18.97878185644143,144,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*0-12*10-15-6-13-0-18-22-17-11-14-23-9-1*28-25*24-4-7*14-24*16-27*3-1*
0,19.084521861117604,139,18-0-28-7-4-24-14*1-3-23-14-20-7-16-6-21-5*15-10-6-13-0-22-17-11-14-9-1-3*0-18*28-25*10-2-29-27-7-25-22-19-12-8*0-18*3-1*3-1*26-0*0-18*0-18*
1,19.13698269815291,138,18-0-28-7-4-24-14*1-3-23-14-20-7-16-6-21-5*15-10-6-13-0-22-17-11-14-9-1*0-18*28-25*10-2-29-27-7-25-22-19-12-8*0-18*3-1*3-1*26-0*0-18*0-18*
47,19.333674304418984,137,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*18-0*10-15-6-13-0-18-22-17-11-14-9-1-3*28-25*24-4-7*14-24-4*16-27*3-1*
39,19.386368950198737,136,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*18-0*10-15-6-13-18-0-22-17-11-14-9-1*28-25*24-4-7*14-24-4*16-27*3-1*
46,19.42690554126724,135,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*18-0*10-15-6-13-18-0-22-17-11-14-9-1-3*28-25*24-4-7*14-24*16-27*3-1*
44,19.48550385784428,134,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*18-0*10-15-6-13-18-0-22-17-11-14-9-1*28-25*24-4-7*14-24*16-27*3-1*
40,19.632511105915363,133,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3*18-0*10-15-6-13-18-0-22-17-11-14-9-1*28-25*4-7*14-24-4*16-27*3-1*
42,19.663783025485152,132,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*18-0*10-15-6-13-18-0-22-17-11-14-9*28-25*24-4-7*14-24*16-27*3-1*
43,19.79021510404489,131,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*18-0*10-15-6-13-18-0-22-17-11-3-9*28-25*24-4-7*14-24*16-27*3-1*
41,19.923573766658876,130,7-28*26-0*8-12-19-22-25-7-27-29-2-10*21-6*5-6-16-7-20-14-23-3-1*18-0*10-15-6-13-18-0-22-17-11-14-9*28-25*4-7*14-24*16-27*3-1*
0,19.94125555295768,125,8-12-19-22-25-7-27-2-29*26-0*18-0*2-10-15-6-13-0-22-17-11-14-24-4-7*18-22*3-1*18-0*9-1-3-23-14-20-7-16-6-21-5*3-1*18-0*9-3*28-25*
30,20.979103343465045,124,26-0*18-0*1-23-14-20-7-27-10-15-21-5*9-14*16-7*0-25*3-23*18-22*4-24*28-25*4-24-14-11-17-22-0-13-6-5*8-12-19-22-25-7-2-29*
29,21.10968552723872,123,26-0*18-0*1-23*9-23-14-11-17-22-0-13-6-5*16-7*0-25*3-23-14-20-7-27-10-15-21-5*18-22*4-24*28-25*14-24*8-12-19-22-25-7-2-29*
118,21.26177811550152,122,29-2-27-16-28-0-12-8*10-15*14-20*21-5-6-13-0-22-17-11-14-23-3-1-9*21-10-27-7-14-24*15-10*4-24*17-22-19*1-3*25-0-18*7-16*26-0*
117,21.28565583352817,120,29-2-27-16-28-0-12-8*10-15*14-20*21-5-6-13-0-22-17-11-14-23-3-1-9*21-10-27-7-14-24*15-10*4-24*17-19*1-3*25-0-18*7-16*26-0*
1,21.330927051671733,115,25-28*27-16*9-1-3-23-14-20-7-27-10-2-29*1-3*29-2*10-15*0-26*22-18*26-8-12-19-22-25-7*18-0*24-4*24-14-11-17-22-0-13-6-10-21-5*
0,21.423924479775543,110,25-28*27-16*9-1-3-23-14-20-7-27-10-2-29*1-3*29-2*10-15*0-26*22-18*8-12-19-22-25-7*18-0*24-4*24-14-11-17-22-0-13-6-10-21-5*
110,22.565495674538223,108,15-10*14-11-17*22-0*21-10-6-13-0-26*21-5*25-28*17-22*12-8*24-4-7-25-0-12-19*27-16*9-1-3-23-14-20-7-27-10-2-29*18-0*
118,22.85600303951368,105,15-10*11-17*17-22-0-13-6-10-21*26-0*21-5*25-28*17-22*12-8*24-4-7-27-10-2-29*27-16*9-1-3-23-14-20-7-25-0-12-19*18-0*
109,23.304097498246435,104,15-10*14-11*22-0-13-6-21*10-21-5*18-0*25-28*17-22*12-8*24-4-7-27-10-2-29*27-16*19-12-18-0-25-7-20-14-23-3-1-9*26-0*
106,23.346884498480243,103,15-10*14-11*22-0-13-6-10-21*21-5*18-0*25-28*17-22*12-8*24-4-7-25-0-12-19*27-16*9-1-3-23-14-20-7-27-10-2-29*26-0*
105,23.82271451952303,102,15-10*14-11*12-19-22-0*21-5*18-0*25-28*17-22*12-8*4-24-20-7-27-10-21*27-16*9-1-3-23-14-7-25-0-13-6-10-2-29*26-0*
120,24.701017068038343,101,15-10*11-17*17-22-0-12-19*26-0-18*21-5*25-28*17-22*12-8*24-4-7-27-10-2-29*27-16*9-1-3-23-14-20-7-25-0-13-6-21*18-0*
119,24.720598550385784,100,15-10*11-17*17-22-0-12-19*26-0*21-5*25-28*17-22*12-8*24-4-7-27-10-2-29*27-16*9-1-3-23-14-20-7-25-0-13-6-21*18-0*
108,25.185001169043723,99,15-10*14-11*22-0-13-6-21*21-5*18-0*25-28*17-22*12-8*24-4-7-27-10-2-29*27-16*19-12-18-0-25-7-20-14-23-3-1-9*26-0*
107,25.24886018237082,98,15-10*14-11*22-0-13-6-21*21-5*18-0*25-28*17-22*12-8*24-4-7-27-10-2-29*27-16*19-12-0-25-7-20-14-23-3-1-9*26-0*
1,26.349281038110824,96,13-6-10-15*18-0-22*11-17*4-24*26-0*2-29*9-1*5-21-10-2-27-7-28-25-22-17-19-12*1-23-14-7-20-24*16-27*1-3*8-12*
0,27.17088496609773,94,13-6-10-15*18-0-22*11-17*4-24*26-0*2-29*9-1*5-21-10-2-27-7-28-25-22-17-19-12*1-23-14-24-20-7*16-27*1-3*8-12*
